CODICE_VIA,STATO,TIPO,DENOMINAZIONE,DATA_INTITOLAZIONE,ANNO_SOPPRESSIONE,DESCRITTIVO,ANNCSU,OPENSTREETMAP,PROGANNCSU
1761,2,1,VENOSTA GUIDO,20030925,0,GUIDO VENOSTA,GUIDO VENOSTA,GUIDO VENOSTA,
1762,2,3,CALENDARIO (DEL),20040525,0,DEL CALENDARIO,DEL CALENDARIO,DEL CALENDARIO,
1763,2,1,VIZZOLA,20051128,0,VIZZOLA,VIZZOLA,VIZZOLA,
1764,2,3,KAISSERLIAN GIORGIO,20041203,0,GIORGIO KAISSERLIAN,GIORGIO KAISSERLIAN,,
1765,2,3,TRIVULZIANA (DELLA),20061220,0,DELLA TRIVULZIANA,DELLA TRIVULZIANA,DELLA TRIVULZIANA,
1766,2,1,SOGNO EDGARDO,20070627,0,EDGARDO SOGNO,EDGARDO SOGNO,EDGARDO SOGNO,
1767,2,21,DIFESA PER LE DONNE,20110308,0,DIFESA PER LE DONNE,DIFESA PER LE DONNE,DIFESA PER LE DONNE,
1768,2,1,HAYEK VON FRIEDRICH,20110331,0,FRIEDRICH VON HAYEK,FRIEDRICH VON HAYEK,FRIEDRICH VON HAYEK,
1769,2,3,MAGNANI ANNA,20210904,0,ANNA MAGNANI,ANNA MAGNANI,ANNA MAGNANI,
1770,2,20,FAVOLE (DELLE),20031005,0,DELLE FAVOLE,DELLE FAVOLE,DELLE FAVOLE,
1771,2,27,GALEOTTI BIANCHI GINA,20051119,0,GINA GALEOTTI BIANCHI,GINA GALEOTTI BIANCHI,,
1772,2,3,DE BIASIO DON BRUNO,20060326,0,DON BRUNO DE BIASIO,DON BRUNO DE BIASIO,DON BRUNO DE BIASIO,
1773,2,18,MENDEL GREGOR,20060503,0,GREGOR MENDEL,GREGOR MENDEL,,
1774,2,1,BRAMIERI GINO,20060328,0,GINO BRAMIERI,GINO BRAMIERI,GINO BRAMIERI,
1775,2,27,MUNARI BRUNO,20071024,0,BRUNO MUNARI,BRUNO MUNARI,BRUNO MUNARI,
1776,2,27,OSIRIS WANDA,20080505,0,WANDA OSIRIS,WANDA OSIRIS,WANDA OSIRIS,
1777,2,27,PROTTI ALDO,20080923,0,ALDO PROTTI,ALDO PROTTI,ALDO PROTTI,
1778,2,1,MORLOTTI ENNIO,20090512,0,ENNIO MORLOTTI,ENNIO MORLOTTI,ENNIO MORLOTTI,
1779,2,27,GASTALDI DON GIAN PAOLO,20100912,0,DON GIAN PAOLO GASTALDI,DON GIAN PAOLO GASTALDI,,
1780,2,3,SAFRA EDMOND JACOB,20121112,0,EDMOND JACOB SAFRA,EDMOND JACOB SAFRA,EDMOND JACOB SAFRA,
1781,2,1,ANSALDO GIOVANNI,20120731,0,GIOVANNI ANSALDO,GIOVANNI ANSALDO,GIOVANNI ANSALDO,
1782,2,3,CITTA' DI LOMBARDIA,20110214,0,CITTA' DI LOMBARDIA,CITTA' DI LOMBARDIA,,
1783,2,1,CAPELLI VINCENZO,20121201,0,VINCENZO CAPELLI,VINCENZO CAPELLI,VINCENZO CAPELLI,
1784,2,20,SAVARINO NICOLO',20130121,0,NICOLO' SAVARINO,NICOLO' SAVARINO,NICOLO' SAVARINO,
1785,2,3,AULENTI GAE,20130320,0,GAE AULENTI,GAE AULENTI,GAE AULENTI,
1786,2,27,POLITKOVSKAJA ANNA STEPANOVNA,20130612,0,ANNA STEPANOVNA POLITKOVSKAJA,ANNA STEPANOVNA POLITKOVSKAJA,ANNA STEPANOVNA POLITKOVSKAJA,
1787,2,27,TORREGIANI PIERLUIGI,20130615,0,PIERLUIGI TORREGIANI,PIERLUIGI TORREGIANI,,
1788,2,1,CASTIGLIONI (F.LLI),20140317,0,FRATELLI CASTIGLIONI,FRATELLI CASTIGLIONI,FRATELLI CASTIGLIONI,
1789,2,9,MORTIROLO,20140324,0,MORTIROLO,MORTIROLO,MORTIROLO,
1790,2,1,VOLONTE' GIAN MARIA,20200526,0,GIAN MARIA VOLONTE',GIAN MARIA VOLONTE',GIAN MARIA VOLONTE',
1791,2,3,AALTO ALVAR,20141209,0,ALVAR AALTO,ALVAR AALTO,ALVAR AALTO,
1792,2,1,COLOMBO JOE,20141209,0,JOE COLOMBO,JOE COLOMBO,JOE COLOMBO,
1793,2,3,BO BARDI LINA,20141209,0,LINA BO BARDI,LINA BO BARDI,LINA BO BARDI,
1794,2,1,BONGIORNO MIKE,20151021,0,MIKE BONGIORNO,MIKE BONGIORNO,MIKE BONGIORNO,
1795,2,12,VERONELLI LUIGI,20151130,0,LUIGI VERONELLI,LUIGI VERONELLI,PASSEGGIATA LUIGI VERONELLI,
1796,2,4,CONVITTO FANCIULLI GRACILI E ORFANI DI GUERRA - PRINCIPESSA PIEMONTE,20160121,0,CONVITTO FANCIULLI GRACILI E ORFANI DI GUERRA,CONVITTO FANCIULLI GRACILI E ORFANI DI GUERRA,CONVITTO FANCIULLI GRACILI E ORFANI DI GUERRA PRINCIPESSA PIEMONTE,
1797,2,18,PERON MARIA - MOSNA SUOR GIOVANNA,20160525,0,MARIA PERON E SUOR GIOVANNA MOSNA,A,,
1798,2,3,BRAMBILLA FRANCO,20160526,0,FRANCO BRAMBILLA,FRANCO BRAMBILLA,FRANCO BRAMBILLA,
1799,2,1,ORVIETO LAURA,20160516,0,LAURA ORVIETO,LAURA ORVIETO,LAURA ORVIETO,
1800,2,12,PASTERNAK BORIS,20171026,0,BORIS PASTERNAK,BORIS PASTERNAK,BORIS PASTERNAK,
1801,2,4,ALERAMO SIBILLA,20171026,0,ALERAMO SIBILLA,SIBILLA ALERAMO,SIBILLA ALERAMO,
1802,2,27,MALGERI ALFREDO,20180504,0,ALFREDO MALGERI,A,,
1803,2,27,SANESI ROBERTO,20180926,0,ROBERTO SANESI,A,,
1804,2,5,FONTANILE (DEL),20190608,0,DEL FONTANILE,DEL FONTANILE,DEL FONTANILE,
1805,2,27,BACCA PIPPA (AL SECOLO GIUSEPPINA PASQUALINO DI MARINEO),20200201,0,PIPPA BACCA (AL SECOLO GIUSEPPINA PASQUALINO DI MARINEO),PIPPA BACCA (AL SECOLO GIUSEPPINA PASQUALINO DI MARINEO),PIPPA BACCA (AL SECOLO GIUSEPPINA PASQUALINO DI MARINEO),
1806,2,21,ANTONIETTI (DON) SANDRO,20210720,0,DON SANDRO ANTONIETTI,DON SANDRO ANTONIETTI,DON SANDRO ANTONIETTI,
1807,2,1,CALCIATRICI DEL '33,20210612,0,CALCIATRICI DEL '33,CALCIATRICI DEL TRENTATRE,CALCIATRICI DEL '33,
1808,2,18,FANTASIA LUISA,20210614,0,LUISA FANTASIA,LUISA FANTASIA,LUISA FANTASIA,
1809,2,18,NEGRINI EGIDIO,20221015,0,EGIDIO NEGRINI,EGIDIO NEGRINI,EGIDIO NEGRINI,
1810,2,1,GALLI FEDERICA,20210715,0,FEDERICA GALLI,FEDERICA GALLI,FEDERICA GALLI,
1999,2,27,POMODORO TERESA,20200925,0,TERESA POMODORO,TERESA POMODORO,TERESA POMODORO,
2079,2,27,BORSELLINO PAOLO E FALCONE GIOVANNI,20100719,0,PAOLO BORSELLINO E GIOVANI FALCONE,PAOLO BORSELLINO E GIOVANI FALCONE,PAOLO BORSELLINO E GIOVANI FALCONE,
2080,2,1,CARLI GUIDO,20051114,0,GUIDO CARLI,GUIDO CARLI,GUIDO CARLI,
2081,2,18,RAMELLI SERGIO,20050330,0,SERGIO RAMELLI,SERGIO RAMELLI,SERGIO RAMELLI,
2083,2,1,MALVESTITI PIERO,19770331,0,PIERO MALVESTITI,PIERO MALVESTITI,PIERO MALVESTITI,
2084,2,1,MONTE LUNGO,19770331,0,MONTE LUNGO,MONTE LUNGO,MONTE LUNGO,
2085,2,1,TREVES EMILIO,19730321,0,EMILIO TREVES,EMILIO TREVES,EMILIO TREVES,
2086,2,1,D'ARAGONA LUDOVICO,19730321,0,LUDOVICO D'ARAGONA,LUDOVICO D'ARAGONA,LUDOVICO D'ARAGONA,
2087,2,1,ROMITA GIUSEPPE,19730321,0,GIUSEPPE ROMITA,GIUSEPPE ROMITA,GIUSEPPE ROMITA,
2088,2,1,MAZZALI GUIDO,19730321,0,GUIDO MAZZALI,GUIDO MAZZALI,GUIDO MAZZALI,
2089,2,1,RUGGERI RUGGERO,19720613,0,RUGGERO RUGGERI,RUGGERO RUGGERI,RUGGERO RUGGERI,
2090,2,1,MORETTI MARCELLO,19720613,0,MARCELLO MORETTI,MARCELLO MORETTI,MARCELLO MORETTI,
2091,2,7,MORANDI RODOLFO,,0,RODOLFO MORANDI,RODOLFO MORANDI,RODOLFO MORANDI,
2092,2,1,DENTI FRANCESCO,,0,FRANCESCO DENTI,FRANCESCO DENTI,FRANCESCO DENTI,
2093,2,3,GIOLITTI GIOVANNI,,0,GIOVANNI GIOLITTI,GIOVANNI GIOLITTI,GIOVANNI GIOLITTI,
2094,2,1,LUZZATTI LUIGI,,0,LUIGI LUZZATTI,LUIGI LUZZATTI,LUIGI LUZZATTI,
2095,2,1,AMEDEO D'AOSTA,,0,AMEDEO D'AOSTA,AMEDEO D'AOSTA,AMEDEO D'AOSTA,
2096,2,1,LEPETIT ROBERTO,,0,ROBERTO LEPETIT,ROBERTO LEPETIT,ROBERTO LEPETIT,
2097,2,1,SECCHI ANGELO,,0,ANGELO SECCHI,ANGELO SECCHI,ANGELO SECCHI,
2098,2,1,RONCIGLIONE,,0,RONCIGLIONE,RONCIGLIONE,RONCIGLIONE,
2099,2,1,CRESCENZIO,,0,CRESCENZIO,CRESCENZIO,CRESCENZIO,
2100,2,7,BACONE FRANCESCO,,0,BACONE,BACONE,FRANCESCO BACONE,
2101,2,1,VECCHIO POLITECNICO (DEL),,0,DEL VECCHIO POLITECNICO,DEL VECCHIO POLITECNICO,DEL VECCHIO POLITECNICO,
2102,2,1,PALESTRO,,0,PALESTRO,PALESTRO,PALESTRO,
2103,2,1,MARINA,,0,MARINA,MARINA,MARINA,
2104,2,1,BOSCHETTI,,0,BOSCHETTI,BOSCHETTI,BOSCHETTI,
2105,2,1,PRIMO (SAN),,0,SAN PRIMO,SAN PRIMO,SAN PRIMO,
2106,2,14,PORTA VENEZIA (DI),,0,DI PORTA VENEZIA,DI PORTA VENEZIA,DI PORTA VENEZIA,
2107,2,2,VITTORIO VENETO,19230719,0,VITTORIO VENETO,VITTORIO VENETO,VITTORIO VENETO,
2108,2,3,OBERDAN GUGLIELMO,19230719,0,GUGLIELMO OBERDAN,GUGLIELMO OBERDAN,GUGLIELMO OBERDAN,
2109,2,1,TADINO ALESSANDRO,,0,ALESSANDRO TADINO,ALESSANDRO TADINO,ALESSANDRO TADINO,
2110,2,1,LECCO,,0,LECCO,LECCO,LECCO,
2111,2,1,SETTALA LODOVICO,,0,LODOVICO SETTALA,LODOVICO SETTALA,LODOVICO SETTALA,
2112,2,1,LAZZARETTO,,0,LAZZARETTO,LAZZARETTO,LAZZARETTO,
2113,2,1,ZAROTTO ANTONIO,,0,ANTONIO ZAROTTO,ANTONIO ZAROTTO,ANTONIO ZAROTTO,
2114,2,1,MANUZIO ALDO,,0,ALDO MANUZIO,ALDO MANUZIO,ALDO MANUZIO,
2115,2,1,FRANCHETTI RAIMONDO,19360914,0,RAIMONDO FRANCHETTI,RAIMONDO FRANCHETTI,RAIMONDO FRANCHETTI,
2116,2,1,RAZZA LUIGI,19360914,0,LUIGI RAZZA,LUIGI RAZZA,LUIGI RAZZA,
2117,2,1,GIOVANNI ALLA PAGLIA (SAN),,0,SAN GIOVANNI ALLA PAGLIA,SAN GIOVANNI ALLA PAGLIA,SAN GIOVANNI ALLA PAGLIA,
2118,2,1,TENCA CARLO,,0,CARLO TENCA,CARLO TENCA,CARLO TENCA,
2119,2,1,CASTALDI PANFILO,,0,PANFILO CASTALDI,PANFILO CASTALDI,PANFILO CASTALDI,
2120,2,1,FINOCCHIARO APRILE,,0,CAMILLO FINOCCHIARO APRILE,CAMILLO FINOCCHIARO APRILE,CAMILLO FINOCCHIARO APRILE,
2121,2,2,TUNISIA,19440204,0,TUNISIA,TUNISIA,TUNISIA,
2122,2,1,CASATI FELICE,,0,FELICE CASATI,FELICE CASATI,FELICE CASATI,
2123,2,1,GREGORIO (SAN),,0,SAN GREGORIO,SAN GREGORIO,SAN GREGORIO,
2124,2,4,BELLINTANI FRA' PAOLO,,0,FRA PAOLO BELLINTANI,FRA PAOLO BELLINTANI,FRA PAOLO BELLINTANI,
2125,2,3,CINCINNATO,,0,CINCINNATO,CINCINNATO,CINCINNATO,
2126,2,1,TORRIANI NAPO,,0,NAPO TORRIANI,NAPO TORRIANI,NAPO TORRIANI,
2127,2,1,SETTEMBRINI LUIGI,,0,LUIGI SETTEMBRINI,LUIGI SETTEMBRINI,LUIGI SETTEMBRINI,
2128,2,1,MARCELLO BENEDETTO,,0,BENEDETTO MARCELLO,BENEDETTO MARCELLO,BENEDETTO MARCELLO,
2129,2,11,BUENOS AIRES,,0,BUENOS AIRES,BUENOS AIRES,BUENOS AIRES,
2130,2,1,CAPPELLINI ALFREDO,,0,ALFREDO CAPPELLINI,ALFREDO CAPPELLINI,ALFREDO CAPPELLINI,
2131,2,1,BOSCOVICH RUGGERO,,0,RUGGERO BOSCOVICH,RUGGERO BOSCOVICH,RUGGERO BOSCOVICH,
2132,2,3,DE LELLIS SAN CAMILLO,19301002,0,SAN CAMILLO DE LELLIS,SAN CAMILLO DE LELLIS,SAN CAMILLO DE LELLIS,
2133,2,1,MACCHI MAURO,,0,MAURO MACCHI,MAURO MACCHI,MAURO MACCHI,
2134,2,1,VITRUVIO,,0,VITRUVIO,VITRUVIO,VITRUVIO,
2135,2,3,LIMA,,0,LIMA,LIMA,LIMA,
2136,2,1,SCARLATTI DOMENICO,,0,DOMENICO SCARLATTI,DOMENICO SCARLATTI,DOMENICO SCARLATTI,
2137,2,1,PETRELLA ERRICO,,0,ERRICO PETRELLA,ERRICO PETRELLA,ERRICO PETRELLA,
2138,2,1,GAFFURIO FRANCHINO,,0,FRANCHINO GAFFURIO,FRANCHINO GAFFURIO,FRANCHINO GAFFURIO,
2139,2,1,GOMES CARLO,,0,CARLO GOMES,CARLO GOMES,CARLO GOMES,
2140,2,1,TAMAGNO FRANCESCO,19290327,0,FRANCESCO TAMAGNO,FRANCESCO TAMAGNO,FRANCESCO TAMAGNO,
2141,2,1,SPONTINI GASPARE,,0,GASPARE SPONTINI,GASPARE SPONTINI,GASPARE SPONTINI,
2142,2,1,PONCHIELLI AMILCARE,,0,AMILCARE PONCHIELLI,AMILCARE PONCHIELLI,AMILCARE PONCHIELLI,
2143,2,1,OZANAM FEDERICO,,0,FEDERICO OZANAM,FEDERICO OZANAM,FEDERICO OZANAM,
2144,2,1,PLINIO CAIO SECONDO,,0,PLINIO,PLINIO,PLINIO,
2145,2,1,ALDROVANDI ULISSE,19280512,0,ULISSE ALDROVANDI,ULISSE ALDROVANDI,ULISSE ALDROVANDI,
2146,2,17,BUENOS AIRES,,0,BUENOS AIRES,BUENOS AIRES,BUENOS AIRES,
2147,2,1,MASERA GIOVANNI,,0,GIOVANNI MASERA,GIOVANNI MASERA,GIOVANNI MASERA,
2148,2,1,GIULIANO BARTOLOMEO,,0,BARTOLOMEO GIULIANO,BARTOLOMEO GIULIANO,BARTOLOMEO GIULIANO,
2149,2,1,REDI FRANCESCO,,0,FRANCESCO REDI,FRANCESCO REDI,FRANCESCO REDI,
2150,2,1,BROGGI GIUSEPPE,,0,GIUSEPPE BROGGI,GIUSEPPE BROGGI,GIUSEPPE BROGGI,
2151,2,1,OMBONI GIOVANNI,,0,GIOVANNI OMBONI,GIOVANNI OMBONI,GIOVANNI OMBONI,
2152,2,1,CADAMOSTO ALVISE,19301002,0,ALVISE CADAMOSTO,ALVISE CADAMOSTO,ALVISE CADAMOSTO,
2153,2,1,SPALLANZANI LAZZARO,,0,LAZZARO SPALLANZANI,LAZZARO SPALLANZANI,LAZZARO SPALLANZANI,
2154,2,1,JAN GIORGIO,,0,GIORGIO JAN,GIORGIO JAN,GIORGIO JAN,
2155,2,7,LAVATER,,0,LAVATER,LAVATER,LAVATER,
2156,2,1,PANCALDO LEONE,19301002,0,LEONE PANCALDO,LEONE PANCALDO,LEONE PANCALDO,
2157,2,2,REGINA GIOVANNA,,0,REGINA GIOVANNA,REGINA GIOVANNA,REGINA GIOVANNA,
2158,2,1,MORGAGNI GIOVANNI BATTISTA,,0,GIOVANNI BATTISTA MORGAGNI,GIOVANNI BATTISTA MORGAGNI,GIOVANNI BATTISTA MORGAGNI,
2159,2,1,DE FILIPPI FILIPPO,,0,FILIPPO DE FILIPPI,FILIPPO DE FILIPPI,FILIPPO DE FILIPPI,
2160,2,1,ZAMBELETTI LODOVICO,,0,LODOVICO ZAMBELETTI,LODOVICO ZAMBELETTI,LODOVICO ZAMBELETTI,
2161,2,1,RAMAZZINI BERNARDINO,,0,BERNARDINO RAMAZZINI,BERNARDINO RAMAZZINI,BERNARDINO RAMAZZINI,
2162,2,1,MAIOCCHI ACHILLE,,0,ACHILLE MAIOCCHI,ACHILLE MAIOCCHI,ACHILLE MAIOCCHI,
2163,2,1,STOPPANI ANTONIO,,0,ANTONIO STOPPANI,ANTONIO STOPPANI,ANTONIO STOPPANI,
2164,2,1,BALDISSERA ANTONIO,,0,ANTONIO BALDISSERA,ANTONIO BALDISSERA,ANTONIO BALDISSERA,
2165,2,1,EUSTACHI BARTOLOMEO,,0,BARTOLOMEO EUSTACHI,BARTOLOMEO EUSTACHI,BARTOLOMEO EUSTACHI,
2166,2,1,MORELLI GIOVANNI,19230719,0,GIOVANNI MORELLI,GIOVANNI MORELLI,GIOVANNI MORELLI,
2167,2,1,MATTEUCCI CARLO,,0,CARLO MATTEUCCI,CARLO MATTEUCCI,CARLO MATTEUCCI,
2168,2,1,PARACELSO FILIPPO,,0,PARACELSO,PARACELSO,PARACELSO,
2169,2,1,FARNETI RODOLFO,,0,RODOLFO FARNETI,RODOLFO FARNETI,RODOLFO FARNETI,
2170,2,1,STRADELLA ALESSANDRO,,0,ALESSANDRO STRADELLA,ALESSANDRO STRADELLA,ALESSANDRO STRADELLA,
2171,2,1,PALAZZI LAZZARO,,0,LAZZARO PALAZZI,LAZZARO PALAZZI,LAZZARO PALAZZI,
2172,2,1,HAYEZ FRANCESCO,,0,FRANCESCO HAYEZ,FRANCESCO HAYEZ,FRANCESCO HAYEZ,
2173,2,1,PALAGI PELAGIO,19280201,0,PELAGIO PALAGI,PELAGIO PALAGI,PELAGIO PALAGI,
2174,2,1,SCIPIONI (DEGLI),,0,DEGLI SCIPIONI,DEGLI SCIPIONI,DEGLI SCIPIONI,
2175,2,1,SALVINI TOMMASO,,0,TOMMASO SALVINI,TOMMASO SALVINI,TOMMASO SALVINI,
2176,2,1,BARETTI GIUSEPPE,,0,GIUSEPPE BARETTI,GIUSEPPE BARETTI,GIUSEPPE BARETTI,
2177,2,2,ABRUZZI,,0,ABRUZZI,ABRUZZI,ABRUZZI,
2178,2,2,MAJNO LUIGI,19210608,0,LUIGI MAJNO,LUIGI MAJNO,LUIGI MAJNO,
2179,2,2,PIAVE,19230719,0,PIAVE,PIAVE,PIAVE,
2180,2,1,SIRTORI GIUSEPPE,,0,GIUSEPPE SIRTORI,GIUSEPPE SIRTORI,GIUSEPPE SIRTORI,
2181,2,1,MASCAGNI PAOLO,,0,PAOLO MASCAGNI,PAOLO MASCAGNI,PAOLO MASCAGNI,
2182,2,1,MALPIGHI MARCELLO,,0,MARCELLO MALPIGHI,MARCELLO MALPIGHI,MARCELLO MALPIGHI,
2183,2,3,FRANCESCA ROMANA (SANTA),,0,SANTA FRANCESCA ROMANA,SANTA FRANCESCA ROMANA,SANTA FRANCESCA ROMANA,
2184,2,1,MELZO,,0,MELZO,MELZO,MELZO,
2185,2,1,BORGHETTO,,0,BORGHETTO,BORGHETTO,BORGHETTO,
2186,2,1,LAMBRO,,0,LAMBRO,LAMBRO,LAMBRO,
2187,2,3,OTTO NOVEMBRE,,0,OTTO NOVEMBRE,OTTO NOVEMBRE,OTTO NOVEMBRE,
2188,2,1,PISACANE CARLO,,0,CARLO PISACANE,CARLO PISACANE,CARLO PISACANE,
2189,2,1,PILO ROSOLINO,,0,ROSOLINO PILO,ROSOLINO PILO,ROSOLINO PILO,
2190,2,1,FRISI PAOLO,,0,PAOLO FRISI,PAOLO FRISI,PAOLO FRISI,
2191,2,1,BRONZINO,,0,BRONZINO,BRONZINO,BRONZINO,
2192,2,4,USUELLI CELESTINO,,0,CELESTINO USUELLI,CELESTINO USUELLI,CELESTINO USUELLI,
2193,2,1,DEFFENU ATTILIO,,0,ATTILIO DEFFENU,ATTILIO DEFFENU,ATTILIO DEFFENU,
2194,2,1,GAROFALO,,0,GAROFALO,GAROFALO,BENVENUTO GAROFALO,
2195,2,1,PINTURICCHIO,,0,PINTURICCHIO,PINTURICCHIO,PINTURICCHIO,
2196,2,1,LIPPI FILIPPINO,,0,FILIPPINO LIPPI,FILIPPINO LIPPI,FILIPPINO LIPPI,
2197,2,1,BALZARETTI GIUSEPPE,19301002,0,GIUSEPPE BALZARETTI,GIUSEPPE BALZARETTI,GIUSEPPE BALZARETTI,
2198,2,1,DIACONO PAOLO,19301002,0,PAOLO DIACONO,PAOLO DIACONO,PAOLO DIACONO,
2199,2,1,FUCINI RENATO,19210608,0,RENATO FUCINI,RENATO FUCINI,RENATO FUCINI,
2200,2,1,GUERRINI OLINDO,19210608,0,OLINDO GUERRINI,OLINDO GUERRINI,OLINDO GUERRINI,
2201,2,3,BERNINI GIAN LORENZO,19210608,0,GIAN LORENZO BERNINI,GIAN LORENZO BERNINI,GIAN LORENZO BERNINI,
2202,2,1,D'OVIDIO FRANCESCO,,0,FRANCESCO D'OVIDIO,FRANCESCO D'OVIDIO,FRANCESCO D'OVIDIO,
2203,2,1,COMPAGNI DINO,,0,DINO COMPAGNI,DINO COMPAGNI,DINO COMPAGNI,
2204,2,1,VILLANI GIOVANNI,,0,GIOVANNI VILLANI,GIOVANNI VILLANI,GIOVANNI VILLANI,
2205,2,1,SPINOZA BENEDETTO,,0,BENEDETTO SPINOZA,BENEDETTO SPINOZA,BENEDETTO SPINOZA,
2206,2,1,ZANOIA GIUSEPPE,,0,GIUSEPPE ZANOIA,GIUSEPPE ZANOIA,GIUSEPPE ZANOIA,
2207,2,1,BONARDI EDOARDO,19210608,0,EDOARDO BONARDI,EDOARDO BONARDI,EDOARDO BONARDI,
2208,2,3,LEONARDO DA VINCI,,0,LEONARDO DA VINCI,LEONARDO DA VINCI,LEONARDO DA VINCI,
2209,2,1,CELORIA GIOVANNI,19210608,0,GIOVANNI CELORIA,GIOVANNI CELORIA,GIOVANNI CELORIA,
2210,2,1,CARPACCIO,19301002,0,CARPACCIO,CARPACCIO,CARPACCIO,
2211,2,1,NOE ENRICO,,0,ENRICO NOE,ENRICO NOE,ENRICO NOE',
2212,2,1,VELA VINCENZO,,0,VINCENZO VELA,VINCENZO VELA,VINCENZO VELA,
2213,2,1,SANSOVINO,,0,SANSOVINO,SANSOVINO,SANSOVINO,
2214,2,1,DONATELLO,,0,DONATELLO,DONATELLO,DONATELLO,
2215,2,1,ANTONIO DA RECANATE,,0,ANTONIO DA RECANATE,ANTONIO DA RECANATE,ANTONIO DA RECANATE,
2216,2,7,PIOLA GABRIO,19240519,0,GABRIO PIOLA,GABRIO PIOLA,GABRIO PIOLA,
2217,2,1,PRIA FORA',,0,PRIA FORA',PRIA FORA',PRIA FORA',
2218,2,4,CERVI (F.LLI),19910613,0,FRATELLI CERVI,FRATELLI CERVI,FRATELLI CERVI,
2219,2,27,BAMBINE E DEI BAMBINI DI TUTTO IL MONDO (DELLE),20210527,0,DELLE BAMBINE E DEI BAMBINI DI TUTTO IL MONDO,DELLE BAMBINE E DEI BAMBINI DI TUTTO IL MONDO,DELLE BAMBINE E DEI BAMBINI DI TUTTO IL MONDO,
2220,2,1,GOLGI CAMILLO,,0,CAMILLO GOLGI,CAMILLO GOLGI,CAMILLO GOLGI,
2221,2,1,CLERICETTI CELESTE,,0,CELESTE CLERICETTI,CELESTE CLERICETTI,CELESTE CLERICETTI,
2222,2,1,STROBEL PELLEGRINO,,0,PELLEGRINO STROBEL,PELLEGRINO STROBEL,PELLEGRINO STROBEL,
2223,2,1,MARINETTI FILIPPO TOMMASO,19710219,0,FILIPPO TOMMASO MARINETTI,FILIPPO TOMMASO MARINETTI,FILIPPO TOMMASO MARINETTI,
2225,2,1,PASCAL CARLO,,0,CARLO PASCAL,CARLO PASCAL,CARLO PASCAL,
2226,2,1,SECONDO BERNARDO UGO,,0,BERNARDO UGO SECONDO,BERNARDO UGO SECONDO,BERNARDO UGO SECONDO,
2227,2,1,VENEZIAN GIACOMO,19290327,0,GIACOMO VENEZIAN,GIACOMO VENEZIAN,GIACOMO VENEZIAN,
2229,2,1,PORPORA NICOLA ANTONIO,,0,NICOLA ANTONIO PORPORA,NICOLA ANTONIO PORPORA,NICOLA ANTONIO PORPORA,
2230,2,2,DORIA ANDREA,19320324,0,ANDREA DORIA,ANDREA DORIA,ANDREA DORIA,
2231,2,1,PERGOLESI GIOVANNI BATTISTA,,0,GIOVANNI BATTISTA PERGOLESI,GIOVANNI BATTISTA PERGOLESI,GIOVANNI BATTISTA PERGOLESI,
2232,2,1,MERCADANTE SAVERIO,,0,SAVERIO MERCADANTE,SAVERIO MERCADANTE,SAVERIO MERCADANTE,
2233,2,3,ARGENTINA,,0,ARGENTINA,ARGENTINA,ARGENTINA,
2234,2,1,GIOVANNA D'ARCO (SANTA),,0,SANTA GIOVANNA D'ARCO,SANTA GIOVANNA D'ARCO,SANTA GIOVANNA D'ARCO,
2235,2,1,PIERLUIGI GIOVANNI DA PALESTRINA,,0,PIER LUIGI DA PALESTRINA,PIER LUIGI DA PALESTRINA,GIOVANNI PIERLUIGI DA PALESTRINA,
2236,2,1,PICCINNI NICOLA,,0,NICOLA PICCINNI,NICOLA PICCINNI,NICOLA PICCINNI,
2237,2,1,MONTEVERDI CLAUDIO,,0,CLAUDIO MONTEVERDI,CLAUDIO MONTEVERDI,CLAUDIO MONTEVERDI,
2238,2,1,PAGANINI NICCOLO',,0,NICCOLO' PAGANINI,NICCOLO' PAGANINI,NICCOLO' PAGANINI,
2239,2,1,STRADIVARI ANTONIO,,0,ANTONIO STRADIVARI,ANTONIO STRADIVARI,ANTONIO STRADIVARI,
2240,2,1,PECCHIO GIUSEPPE,,0,GIUSEPPE PECCHIO,GIUSEPPE PECCHIO,GIUSEPPE PECCHIO,
2241,2,1,CARETTA ANNIBALE,,0,ANNIBALE CARETTA,ANNIBALE CARETTA,ANNIBALE CARETTA,
2242,2,1,CANZIO STEFANO,,0,STEFANO CANZIO,STEFANO CANZIO,STEFANO CANZIO,
2243,2,2,GRAN SASSO,,0,GRAN SASSO,GRAN SASSO,GRAN SASSO,
2244,2,1,MAJELLA (DELLA),19290327,0,DELLA MAJELLA,DELLA MAJELLA,DELLA MAJELLA,
2245,2,1,PAISIELLO GIOVANNI,,0,GIOVANNI PAISIELLO,GIOVANNI PAISIELLO,GIOVANNI PAISIELLO,
2246,2,3,ASPROMONTE,,0,ASPROMONTE,ASPROMONTE,ASPROMONTE,
2247,2,1,LUOSI GIUSEPPE,19240519,0,GIUSEPPE LUOSI,GIUSEPPE LUOSI,GIUSEPPE LUOSI,
2248,2,1,PESTALOZZA ALESSANDRO,,0,ALESSANDRO PESTALOZZA,ALESSANDRO PESTALOZZA,ALESSANDRO PESTALOZZA,
2249,2,1,LOMONACO FRANCESCO,19240519,0,FRANCESCO LOMONACO,FRANCESCO LOMONACO,FRANCESCO LOMONACO,
2250,2,1,VALLAZZE,,0,VALLAZZE,VALLAZZE,VALLAZZE,
